feature_name,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,pvalue
wavelet_HLL_glrlm_GrayLevelNonUniformity,2.0276¡À0.7337,2.1254¡À0.8265,2.2660¡À0.7807,1.4666¡À0.2901,1.5479¡À0.2892,2.1053¡À0.5676,1.9851¡À0.6437,0.224714421
log_sigma_4_0_mm_3D_glszm_LargeAreaEmphasis,1.2597¡À0.1321,1.2610¡À0.1548,1.2947¡À0.1126,1.2778¡À0.0882,1.2800¡À0.1832,1.2458¡À0.0915,1.2276¡À0.1068,0.224906864
wavelet_HLH_glrlm_LongRunHighGrayLevelEmphasis,223470.0047¡À190624.6033,192317.9834¡À165783.7446,291137.2530¡À255906.5438,139302.7778¡À115250.2206,175754.4957¡À112259.2443,264788.7241¡À101312.0000,259307.3835¡À223393.9259,0.225010228
lbp_3D_k_glcm_SumSquares,0.2432¡À0.0199,0.2450¡À0.0245,0.2471¡À0.0164,0.2395¡À0.0224,0.2376¡À0.0093,0.2436¡À0.0045,0.2402¡À0.0174,0.225077313
square_glszm_SmallAreaEmphasis,0.5723¡À0.1540,0.5920¡À0.1728,0.5817¡À0.1701,0.5414¡À0.1137,0.5345¡À0.1935,0.5825¡À0.1373,0.5491¡À0.1133,0.225114426
log_sigma_5_0_mm_3D_gldm_LargeDependenceHighGrayLevelEmphasis,101091.5631¡À71466.7994,111223.3177¡À81378.8042,111000.5273¡À66682.9244,60761.5796¡À38053.8987,71728.0522¡À61723.0379,130248.5179¡À93386.0449,88698.7114¡À51762.1032,0.225204537
log_sigma_4_0_mm_3D_glcm_Contrast,4336.0890¡À2558.5757,4123.2971¡À2343.7889,4149.1507¡À2084.4132,3601.7398¡À1208.9750,4667.5309¡À3278.2547,5524.7746¡À2826.3533,4593.0152¡À3183.0858,0.225216476
wavelet_HLL_firstorder_Uniformity,0.0093¡À0.0095,0.0113¡À0.0127,0.0058¡À0.0025,0.0119¡À0.0050,0.0097¡À0.0052,0.0048¡À0.0011,0.0087¡À0.0085,0.225892596
gradient_glszm_ZonePercentage,0.8046¡À0.0734,0.8021¡À0.0867,0.7892¡À0.0594,0.8000¡À0.0468,0.7821¡À0.0508,0.8325¡À0.0437,0.8180¡À0.0752,0.227340304
lbp_3D_k_gldm_GrayLevelVariance,0.2435¡À0.0199,0.2456¡À0.0254,0.2460¡À0.0163,0.2425¡À0.0196,0.2383¡À0.0106,0.2395¡À0.0074,0.2414¡À0.0162,0.22776843
exponential_glrlm_RunLengthNonUniformity,33.4045¡À17.2910,31.2817¡À19.5692,38.4790¡À15.1007,21.6763¡À8.3023,26.9165¡À16.7996,43.1457¡À10.5464,36.1463¡À15.9543,0.228676598
wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis,536479.5100¡À503509.2671,551058.6201¡À518071.0451,775851.9381¡À648096.9922,277057.2014¡À201939.8502,322109.9752¡À350388.8814,814994.3536¡À319783.7914,407724.0557¡À431602.4283,0.228846632
log_sigma_3_0_mm_3D_firstorder_Uniformity,0.0120¡À0.0098,0.0139¡À0.0134,0.0087¡À0.0028,0.0157¡À0.0049,0.0127¡À0.0049,0.0072¡À0.0010,0.0112¡À0.0080,0.229013548
square_firstorder_Uniformity,0.2435¡À0.1575,0.2646¡À0.1291,0.1939¡À0.1387,0.3251¡À0.1198,0.3400¡À0.1746,0.1437¡À0.0970,0.2187¡À0.2049,0.229102598
wavelet_HLL_glrlm_GrayLevelNonUniformityNormalized,0.0093¡À0.0095,0.0112¡À0.0127,0.0058¡À0.0024,0.0119¡À0.0049,0.0097¡À0.0052,0.0047¡À0.0011,0.0086¡À0.0085,0.229879604
square_glszm_LargeAreaEmphasis,342.4030¡À463.8587,416.1806¡À485.2344,347.9438¡À603.6833,179.8496¡À125.9052,321.4383¡À229.1792,191.3476¡À286.9281,314.6802¡À480.8288,0.230033844
square_gldm_GrayLevelNonUniformity,80.4356¡À73.1287,90.7733¡À77.7313,91.5277¡À87.1795,43.6361¡À23.3603,61.5011¡À28.5456,67.3133¡À46.6172,76.0609¡À78.5159,0.230560267
lbp_3D_k_firstorder_90Percentile,1.4439¡À0.5049,1.5147¡À0.6710,1.4603¡À0.3671,1.3367¡À0.3333,1.3716¡À0.3167,1.3316¡À0.2404,1.3990¡À0.3895,0.230624891
log_sigma_2_0_mm_3D_glcm_Idmn,0.9739¡À0.0140,0.9761¡À0.0140,0.9780¡À0.0109,0.9590¡À0.0154,0.9661¡À0.0143,0.9790¡À0.0045,0.9726¡À0.0143,0.23107592
wavelet_HHH_glcm_ClusterShade,-211231.4792¡À728425.7474,-274164.5925¡À752934.5557,-341028.2604¡À894268.0600,12779.9313¡À247786.6063,-288123.5339¡À598415.8774,-127375.9176¡À562362.3334,-92020.1620¡À757590.9904,0.231125756
square_glcm_ClusterProminence,69400470.5007¡À244247806.9412,62837608.5248¡À191601885.0270,19460376.7018¡À40894140.0686,8451913.9061¡À24936423.0793,73989532.9764¡À207263745.4018,102765450.4455¡À270641000.6902,120729593.6394¡À398552505.6463,0.231582736
wavelet_LLL_glcm_Autocorrelation,158339.3395¡À90094.3898,142838.5777¡À73592.3894,194207.6487¡À93574.3885,89153.3236¡À33358.6457,140606.2527¡À144292.3379,250643.1994¡À110331.4221,159282.2467¡À76675.4556,0.232371357
log_sigma_3_0_mm_3D_glrlm_GrayLevelNonUniformityNormalized,0.0120¡À0.0098,0.0138¡À0.0134,0.0087¡À0.0028,0.0157¡À0.0049,0.0126¡À0.0048,0.0072¡À0.0010,0.0112¡À0.0081,0.232489389
lbp_3D_k_glcm_SumEntropy,1.4878¡À0.1004,1.4950¡À0.0953,1.5108¡À0.0716,1.4634¡À0.1045,1.4734¡À0.0445,1.4995¡À0.0211,1.4684¡À0.1423,0.232741292
gradient_glrlm_ShortRunLowGrayLevelEmphasis,0.0173¡À0.0133,0.0191¡À0.0148,0.0119¡À0.0051,0.0264¡À0.0119,0.0263¡À0.0218,0.0080¡À0.0023,0.0151¡À0.0102,0.233001166
wavelet_LLH_glcm_Idmn,0.9732¡À0.0149,0.9743¡À0.0146,0.9784¡À0.0071,0.9627¡À0.0118,0.9727¡À0.0120,0.9775¡À0.0056,0.9701¡À0.0204,0.233331148
log_sigma_3_0_mm_3D_glcm_Imc2,0.9999¡À0.0010,0.9999¡À0.0002,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,0.9996¡À0.0020,0.233506873
wavelet_LHL_firstorder_RobustMeanAbsoluteDeviation,275.2487¡À104.2163,272.8514¡À104.0244,275.1446¡À81.5340,186.2350¡À41.9540,238.4126¡À91.1267,358.8109¡À83.9266,291.3040¡À120.2204,0.233929721
lbp_3D_m2_glrlm_RunEntropy,2.6321¡À0.1804,2.6432¡À0.1994,2.6815¡À0.1120,2.5628¡À0.0953,2.6257¡À0.1054,2.6717¡À0.1010,2.5914¡À0.2267,0.23401198
log_sigma_5_0_mm_3D_glszm_ZonePercentage,0.9272¡À0.0328,0.9255¡À0.0363,0.9206¡À0.0311,0.9289¡À0.0293,0.9228¡À0.0355,0.9313¡À0.0239,0.9337¡À0.0314,0.234062422
wavelet_HHH_glcm_Imc2,0.9999¡À0.0010,0.9999¡À0.0002,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,0.9996¡À0.0020,0.234317568
lbp_3D_k_glszm_SizeZoneNonUniformityNormalized,0.3372¡À0.1098,0.3339¡À0.1052,0.3715¡À0.1234,0.3395¡À0.1043,0.4233¡À0.0930,0.3119¡À0.0948,0.3038¡À0.1079,0.234498238
wavelet_LLL_glszm_ZonePercentage,0.9759¡À0.0136,0.9758¡À0.0154,0.9717¡À0.0077,0.9755¡À0.0145,0.9725¡À0.0143,0.9802¡À0.0064,0.9786¡À0.0142,0.234886428
square_gldm_HighGrayLevelEmphasis,472.4410¡À717.0160,445.2803¡À554.1745,432.1492¡À408.4688,135.0259¡À244.2348,406.9362¡À937.0700,525.0995¡À544.2480,652.1111¡À1103.6112,0.235310973
log_sigma_3_0_mm_3D_glcm_Imc1,-0.7582¡À0.0862,-0.7504¡À0.0863,-0.7229¡À0.0823,-0.8211¡À0.0412,-0.8052¡À0.0530,-0.7397¡À0.0728,-0.7679¡À0.0973,0.236654842
wavelet_HLH_glcm_SumSquares,9358.0712¡À9252.3217,7727.3864¡À6050.6132,11452.7901¡À9877.2038,7735.6241¡À5988.0514,8693.4818¡À4817.5420,15143.0894¡À11083.1481,9688.6974¡À13362.5244,0.237661096
wavelet_HLH_glcm_Contrast,19409.1465¡À19260.9506,16124.3144¡À13057.6097,23511.4067¡À20022.9305,15838.2342¡À12426.3306,18011.2570¡À10056.9251,31239.5760¡À22754.7423,20207.2887¡À27843.1221,0.238072875
wavelet_HLH_glcm_ClusterTendency,18023.1385¡À17794.1508,14785.2313¡À11254.8420,22299.7539¡À19512.3455,15104.2621¡À11601.2066,16762.6702¡À9215.5674,29332.7816¡À21593.8583,18547.5010¡À25609.6075,0.238431485
lbp_3D_m2_glrlm_ShortRunLowGrayLevelEmphasis,0.2023¡À0.0407,0.2086¡À0.0568,0.1985¡À0.0228,0.2000¡À0.0195,0.2033¡À0.0222,0.1870¡À0.0245,0.1992¡À0.0269,0.238672284
log_sigma_4_0_mm_3D_gldm_LargeDependenceEmphasis,1.4813¡À0.2343,1.4817¡À0.2761,1.5394¡À0.1924,1.5453¡À0.1690,1.4935¡À0.2985,1.4687¡À0.1768,1.4232¡À0.1936,0.239595862
wavelet_HLH_firstorder_Entropy,6.9373¡À0.8223,6.7912¡À0.9519,7.3106¡À0.5452,6.3627¡À0.4743,6.6686¡À0.7139,7.5816¡À0.2927,6.9971¡À0.7622,0.240376057
wavelet_HHL_glrlm_RunLengthNonUniformityNormalized,0.9936¡À0.0050,0.9931¡À0.0072,0.9938¡À0.0027,0.9929¡À0.0021,0.9924¡À0.0028,0.9953¡À0.0019,0.9944¡À0.0031,0.240538162
wavelet_LHL_gldm_DependenceVariance,0.0664¡À0.0365,0.0669¡À0.0419,0.0702¡À0.0225,0.0763¡À0.0244,0.0970¡À0.0435,0.0472¡À0.0203,0.0577¡À0.0344,0.240737703
log_sigma_3_0_mm_3D_glszm_GrayLevelNonUniformityNormalized,0.0117¡À0.0098,0.0135¡À0.0134,0.0084¡À0.0027,0.0150¡À0.0049,0.0121¡À0.0046,0.0070¡À0.0010,0.0109¡À0.0081,0.241101047
wavelet_HHL_glrlm_ShortRunEmphasis,0.9976¡À0.0019,0.9974¡À0.0028,0.9977¡À0.0010,0.9973¡À0.0008,0.9971¡À0.0011,0.9982¡À0.0007,0.9979¡À0.0012,0.241747904
gradient_glcm_Contrast,2393.1982¡À1462.3144,2237.6851¡À1288.6279,2302.1248¡À1192.0764,2095.4503¡À876.2851,2906.7414¡À2241.9672,3097.3477¡À1650.3906,2453.2012¡À1733.2129,0.241984319
wavelet_LHL_glszm_LargeAreaEmphasis,1.1064¡À0.0603,1.1079¡À0.0696,1.1082¡À0.0339,1.1317¡À0.0505,1.1502¡À0.0716,1.0732¡À0.0331,1.0928¡À0.0558,0.242196225
lbp_3D_m2_gldm_LargeDependenceEmphasis,40.2104¡À11.2536,37.3802¡À14.2751,44.0140¡À8.2113,41.9180¡À6.4032,42.3280¡À7.6481,44.3113¡À4.3765,40.2110¡À9.6339,0.243181123
squareroot_gldm_DependenceVariance,0.3991¡À0.2047,0.3744¡À0.2522,0.3740¡À0.1421,0.4981¡À0.2442,0.3601¡À0.1811,0.4597¡À0.1122,0.4191¡À0.1557,0.245010177
original_gldm_DependenceVariance,0.4054¡À0.2092,0.3786¡À0.2534,0.3792¡À0.1417,0.5295¡À0.2651,0.3601¡À0.1811,0.4597¡À0.1122,0.4259¡À0.1623,0.245610891
log_sigma_5_0_mm_3D_glrlm_LongRunHighGrayLevelEmphasis,66347.2580¡À47232.8652,73230.0549¡À53352.8751,71573.2361¡À46529.4074,38965.4078¡À22584.6684,47159.3904¡À45225.7875,86884.7895¡À62193.6592,58473.7540¡À31869.7741,0.246684993
wavelet_HHL_firstorder_Uniformity,0.0104¡À0.0098,0.0122¡À0.0129,0.0069¡À0.0029,0.0143¡À0.0054,0.0119¡À0.0065,0.0053¡À0.0012,0.0096¡À0.0085,0.24672256
wavelet_HHL_glrlm_GrayLevelNonUniformityNormalized,0.0104¡À0.0097,0.0122¡À0.0129,0.0069¡À0.0029,0.0142¡À0.0054,0.0118¡À0.0065,0.0053¡À0.0012,0.0096¡À0.0085,0.247721952
lbp_3D_k_glcm_DifferenceEntropy,0.9864¡À0.0555,0.9892¡À0.0606,1.0030¡À0.0313,0.9773¡À0.0270,0.9694¡À0.0154,0.9899¡À0.0066,0.9772¡À0.0760,0.247872632
lbp_3D_k_firstorder_Entropy,0.9822¡À0.0523,0.9864¡À0.0586,0.9924¡À0.0518,0.9798¡À0.0608,0.9658¡À0.0313,0.9697¡À0.0209,0.9775¡À0.0508,0.24981288
wavelet_LLL_gldm_SmallDependenceEmphasis,0.9646¡À0.0199,0.9646¡À0.0223,0.9583¡À0.0111,0.9653¡À0.0213,0.9588¡À0.0214,0.9705¡À0.0096,0.9685¡À0.0212,0.250527367
wavelet_HHL_glrlm_RunPercentage,0.9968¡À0.0025,0.9965¡À0.0036,0.9969¡À0.0013,0.9964¡À0.0011,0.9962¡À0.0014,0.9977¡À0.0010,0.9972¡À0.0016,0.251327577
square_glszm_LargeAreaLowGrayLevelEmphasis,325.8937¡À457.9045,394.9452¡À477.3080,334.0225¡À602.9754,171.0392¡À126.0022,307.2335¡À225.9703,176.4264¡À278.6234,301.1060¡À474.3349,0.251572399
wavelet_HLL_glszm_GrayLevelNonUniformityNormalized,0.0091¡À0.0094,0.0110¡À0.0126,0.0056¡À0.0024,0.0115¡À0.0046,0.0095¡À0.0052,0.0047¡À0.0011,0.0085¡À0.0086,0.25170202
log_sigma_5_0_mm_3D_glszm_SmallAreaEmphasis,0.9475¡À0.0227,0.9462¡À0.0249,0.9446¡À0.0213,0.9466¡À0.0192,0.9443¡À0.0271,0.9498¡À0.0167,0.9520¡À0.0219,0.251729193
log_sigma_5_0_mm_3D_gldm_SmallDependenceEmphasis,0.8965¡À0.0444,0.8943¡À0.0490,0.8888¡À0.0412,0.8971¡À0.0385,0.8907¡À0.0499,0.9013¡À0.0325,0.9053¡À0.0432,0.252003743
wavelet_LLH_firstorder_Median,62.3821¡À86.6342,77.4951¡À114.1279,45.3232¡À42.8986,63.0731¡À98.4933,62.0867¡À29.3834,38.1299¡À73.3178,54.8953¡À60.1446,0.252302575
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.0145¡À0.0127,0.0164¡À0.0153,0.0104¡À0.0045,0.0197¡À0.0086,0.0207¡À0.0211,0.0070¡À0.0016,0.0129¡À0.0096,0.252388776
log_sigma_4_0_mm_3D_gldm_DependenceVariance,0.1549¡À0.0780,0.1562¡À0.0949,0.1707¡À0.0613,0.1789¡À0.0553,0.1418¡À0.0768,0.1626¡À0.0677,0.1359¡À0.0640,0.252824995
wavelet_HLH_firstorder_Skewness,0.2645¡À0.8710,0.2882¡À0.7532,0.3884¡À0.7174,0.3827¡À1.1008,0.3783¡À1.3432,0.5453¡À0.6305,-0.0126¡À0.9866,0.252885867
wavelet_LLL_gldm_SmallDependenceHighGrayLevelEmphasis,240944.2500¡À126908.1407,222467.6890¡À105651.8421,279865.1557¡À124349.7805,148939.4898¡À45754.4739,219192.2366¡À202379.4920,370705.9722¡À163608.4631,241583.3633¡À113506.8460,0.253835403
log_sigma_5_0_mm_3D_glszm_HighGrayLevelZoneEmphasis,64168.0541¡À45957.1023,70844.4444¡À51908.6964,69105.9002¡À45370.8475,37435.6323¡À21483.2605,45477.2873¡À43869.1903,84245.1587¡À60753.3253,56643.4125¡À30948.5600,0.253836869
wavelet_HLH_glrlm_RunEntropy,6.9510¡À0.8260,6.8074¡À0.9568,7.3268¡À0.5457,6.3707¡À0.4752,6.6757¡À0.7176,7.5926¡À0.2946,7.0093¡À0.7662,0.253952855
original_glcm_Imc2,0.9997¡À0.0018,0.9998¡À0.0003,0.9998¡À0.0002,0.9998¡À0.0002,0.9999¡À0.0001,0.9999¡À0.0000,0.9992¡À0.0036,0.254176059
gradient_glcm_Imc1,-0.6006¡À0.1290,-0.5929¡À0.1359,-0.5429¡À0.1087,-0.6898¡À0.0735,-0.6423¡À0.0861,-0.5830¡À0.1042,-0.6177¡À0.1444,0.255647407
wavelet_HLH_glcm_Imc2,0.9999¡À0.0010,0.9999¡À0.0002,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,0.9996¡À0.0020,0.255774264
log_sigma_4_0_mm_3D_firstorder_Minimum,-995.3564¡À465.1281,-1062.1766¡À490.4181,-1015.1481¡À463.8626,-806.0634¡À246.7125,-781.2101¡À433.0294,-1267.4285¡À501.9068,-900.5670¡À434.6864,0.256486328
log_sigma_5_0_mm_3D_glrlm_HighGrayLevelRunEmphasis,64965.2475¡À46367.9708,71597.2462¡À52322.8762,70113.5566¡À45837.0720,38121.6927¡À22016.5407,46220.5943¡À44591.2863,85282.1731¡À61157.8918,57354.1812¡À31265.5001,0.256824334
lbp_3D_m2_glcm_ClusterProminence,7.2740¡À2.0510,7.4880¡À2.6344,7.7165¡À0.9619,6.1443¡À2.0994,6.9358¡À1.2078,7.5166¡À1.3945,6.9839¡À1.6720,0.256986699
wavelet_HHL_glszm_GrayLevelNonUniformityNormalized,0.0101¡À0.0097,0.0119¡À0.0129,0.0066¡À0.0028,0.0137¡À0.0054,0.0114¡À0.0063,0.0052¡À0.0012,0.0094¡À0.0085,0.257000172
log_sigma_5_0_mm_3D_gldm_HighGrayLevelEmphasis,65034.8742¡À46407.5619,71666.2962¡À52362.8506,70197.2217¡À45878.1339,38176.4341¡À22057.5442,46281.4566¡À44649.1638,85371.9294¡À61202.9780,57416.3950¡À31300.5323,0.257010049
wavelet_LHL_gldm_LargeDependenceEmphasis,1.2048¡À0.1136,1.2061¡À0.1304,1.2114¡À0.0653,1.2501¡À0.0924,1.2961¡À0.1342,1.1454¡À0.0641,1.1776¡À0.1053,0.257126819
wavelet_LLL_gldm_DependenceNonUniformityNormalized,0.9120¡À0.0474,0.9121¡À0.0536,0.8960¡À0.0263,0.9139¡À0.0506,0.8978¡À0.0514,0.9250¡À0.0235,0.9214¡À0.0499,0.257827999
log_sigma_2_0_mm_3D_firstorder_Uniformity,0.0114¡À0.0103,0.0133¡À0.0142,0.0081¡À0.0026,0.0144¡À0.0050,0.0123¡À0.0056,0.0064¡À0.0009,0.0108¡À0.0082,0.257857928
logarithm_firstorder_Minimum,-5563.1530¡À2373.9595,-5304.4695¡À2752.2058,-5642.1173¡À1478.3919,-5116.2422¡À696.0386,-5532.5425¡À462.8869,-6628.0647¡À689.8975,-5774.0746¡À3028.0898,0.258194059
wavelet_HHL_glrlm_LongRunEmphasis,1.0097¡À0.0077,1.0105¡À0.0110,1.0093¡À0.0041,1.0109¡À0.0032,1.0116¡À0.0043,1.0071¡À0.0029,1.0086¡À0.0048,0.2582581
log_sigma_2_0_mm_3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0070¡À0.0102,0.0088¡À0.0135,0.0034¡À0.0026,0.0106¡À0.0066,0.0077¡À0.0055,0.0025¡À0.0012,0.0061¡À0.0092,0.258363513
lbp_3D_m2_glszm_SizeZoneNonUniformity,5.8527¡À3.7993,6.3546¡À4.0400,7.1327¡À4.5335,3.1252¡À1.1209,2.7436¡À1.8841,5.7627¡À3.1297,5.8807¡À3.2973,0.258618596
original_firstorder_Kurtosis,10.9221¡À9.0594,12.6991¡À10.2235,10.2842¡À5.1119,7.3401¡À8.2620,7.6338¡À3.5988,9.6519¡À6.8698,10.6892¡À10.5306,0.258646064
exponential_glszm_SizeZoneNonUniformityNormalized,0.5904¡À0.2719,0.6087¡À0.2693,0.5151¡À0.2152,0.8009¡À0.3017,0.8268¡À0.2447,0.4519¡À0.1642,0.5209¡À0.2711,0.259074933
log_sigma_5_0_mm_3D_glrlm_ShortRunHighGrayLevelEmphasis,64625.8462¡À46157.9360,71197.9543¡À52076.4695,69755.5151¡À45663.6757,37913.1856¡À21873.8113,45994.3563¡À44445.7179,84882.6633¡À60898.7445,57077.0668¡À31116.1232,0.259265619
square_firstorder_MeanAbsoluteDeviation,34.3110¡À23.3501,32.5995¡À21.7940,37.3324¡À22.1269,19.1211¡À12.0812,29.1299¡À36.2738,43.9602¡À15.2740,38.4310¡À25.9050,0.259679044
lbp_3D_k_glcm_DifferenceVariance,0.2458¡À0.0228,0.2477¡À0.0314,0.2500¡À0.0098,0.2420¡À0.0088,0.2396¡À0.0052,0.2463¡À0.0019,0.2426¡À0.0207,0.259828307
log_sigma_5_0_mm_3D_gldm_LargeDependenceEmphasis,1.4905¡À0.2436,1.5012¡À0.2667,1.5485¡À0.2311,1.4574¡À0.2439,1.5150¡À0.2421,1.4604¡À0.1769,1.4470¡À0.2364,0.259902994
wavelet_LLH_glcm_ClusterProminence,24048842541.9060¡À70851695914.0143,29530585282.9089¡À88040912970.3544,39084686522.3969¡À105967276350.1305,8350883172.4816¡À11351820320.0080,4094592414.8759¡À5274107917.5794,31045242968.4346¡À23879123023.4558,12951596294.4173¡À22774543949.5589,0.25994252
original_glcm_ClusterTendency,10658.0225¡À6300.6426,10341.6201¡À6510.5114,10973.4701¡À5915.6931,6470.4967¡À3651.6182,8963.4852¡À8949.0249,14250.2185¡À3227.4267,11649.0875¡À6248.1197,0.26003723
wavelet_HLH_glcm_ClusterShade,1925428.1498¡À7574800.0738,802985.1830¡À1757591.4405,3413582.5588¡À8393535.8257,304591.7965¡À2414926.9898,1909798.5334¡À3700814.8640,3704086.6178¡À5421807.2597,2841009.2695¡À13467892.5139,0.261051544
log_sigma_2_0_mm_3D_glcm_Imc2,0.9999¡À0.0010,0.9999¡À0.0003,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,1.0000¡À0.0000,0.9996¡À0.0020,0.261419479
log_sigma_2_0_mm_3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0072¡À0.0106,0.0091¡À0.0142,0.0036¡À0.0027,0.0111¡À0.0069,0.0082¡À0.0059,0.0026¡À0.0012,0.0063¡À0.0092,0.261743639
log_sigma_2_0_mm_3D_glrlm_GrayLevelNonUniformityNormalized,0.0114¡À0.0102,0.0132¡À0.0141,0.0081¡À0.0026,0.0144¡À0.0050,0.0123¡À0.0056,0.0064¡À0.0009,0.0107¡À0.0082,0.262784609
original_firstorder_10Percentile,-68.4708¡À205.1646,-92.5847¡À223.3377,-44.4232¡À210.8446,-112.2249¡À119.5077,-101.6204¡À109.0145,4.5283¡À185.8847,-42.5816¡À217.5945,0.264684272
log_sigma_4_0_mm_3D_firstorder_Uniformity,0.0116¡À0.0092,0.0132¡À0.0124,0.0086¡À0.0028,0.0150¡À0.0049,0.0132¡À0.0051,0.0070¡À0.0012,0.0108¡À0.0080,0.265234212
logarithm_glcm_Imc2,0.9997¡À0.0018,0.9998¡À0.0003,0.9998¡À0.0002,0.9999¡À0.0001,0.9999¡À0.0001,0.9999¡À0.0000,0.9992¡À0.0036,0.265261824
squareroot_glcm_Imc2,0.9997¡À0.0018,0.9998¡À0.0003,0.9998¡À0.0002,0.9999¡À0.0001,0.9999¡À0.0001,0.9999¡À0.0000,0.9992¡À0.0036,0.265701829
log_sigma_3_0_mm_3D_glszm_SmallAreaEmphasis,0.9523¡À0.0204,0.9526¡À0.0217,0.9465¡À0.0163,0.9456¡À0.0150,0.9505¡À0.0225,0.9578¡À0.0111,0.9564¡À0.0234,0.265741037
log_sigma_1_0_mm_3D_glszm_SmallAreaLowGrayLevelEmphasis,0.0072¡À0.0105,0.0092¡À0.0143,0.0035¡À0.0026,0.0102¡À0.0049,0.0080¡À0.0056,0.0033¡À0.0019,0.0063¡À0.0091,0.265877188
gradient_glrlm_RunEntropy,6.1362¡À0.6124,6.0447¡À0.7130,6.3640¡À0.3951,5.7235¡À0.3639,5.9006¡À0.6354,6.6749¡À0.1904,6.1706¡À0.5411,0.266557326
logarithm_firstorder_Median,3773.7069¡À3742.0537,3300.5125¡À3983.6956,4259.8337¡À2979.1829,2533.7450¡À3512.9146,3736.3304¡À2923.4575,5989.9691¡À1155.8285,3978.3837¡À4394.7595,0.266568615
wavelet_LLL_firstorder_Minimum,-783.9000¡À617.9838,-809.0839¡À660.7516,-927.5358¡À563.9789,-682.6667¡À360.1105,-829.1399¡À443.7387,-846.3236¡À571.1912,-645.9376¡À699.7615,0.266691996
wavelet_LLL_glrlm_ShortRunHighGrayLevelEmphasis,244831.0268¡À128645.0100,226151.2827¡À106991.9305,285588.6704¡À126001.4433,150669.8705¡À46756.6832,223599.3422¡À206900.0110,375726.4611¡À165611.9238,244790.9216¡À114287.5614,0.267477407
wavelet_LLL_gldm_HighGrayLevelEmphasis,244757.7155¡À128631.8294,226080.4007¡À106955.3878,285545.0376¡À126020.2395,150516.9380¡À46719.9507,223546.7404¡À206895.8346,375593.9420¡À165517.3760,244731.3493¡À114309.5629,0.267503227
wavelet_LLL_glszm_SmallAreaHighGrayLevelEmphasis,245830.8796¡À128856.9312,227131.7715¡À107460.4432,286305.2623¡À125869.2138,152593.4503¡À47264.5754,224138.6917¡À206660.1784,377348.8217¡À166778.3318,245656.9148¡À114276.4429,0.267800416
log_sigma_5_0_mm_3D_glszm_SizeZoneNonUniformityNormalized,0.8733¡À0.0511,0.8706¡À0.0563,0.8672¡À0.0466,0.8698¡À0.0423,0.8669¡À0.0608,0.8776¡À0.0377,0.8835¡À0.0502,0.268097711
wavelet_LLL_glrlm_HighGrayLevelRunEmphasis,244991.6836¡À128713.4392,226315.3450¡À107040.3328,285819.4664¡À126069.5809,150730.7394¡À46793.1197,223769.6050¡À207079.2485,375917.0881¡À165686.3724,244918.7713¡À114329.1640,0.268307636
lbp_3D_k_glcm_JointEntropy,1.9401¡À0.1257,1.9455¡À0.1304,1.9787¡À0.1044,1.9171¡À0.1408,1.9026¡À0.0487,1.9541¡À0.0254,1.9186¡À0.1549,0.268323416
wavelet_LLH_glrlm_LongRunHighGrayLevelEmphasis,488200.0567¡À468978.2846,498336.9029¡À476155.4773,706791.9633¡À625349.1618,248414.4672¡À174845.9226,292124.6061¡À317764.0015,752817.3322¡À299498.6896,373890.7427¡À400354.9285,0.268553391
log_sigma_4_0_mm_3D_glrlm_GrayLevelNonUniformityNormalized,0.0116¡À0.0092,0.0131¡À0.0124,0.0086¡À0.0028,0.0149¡À0.0048,0.0132¡À0.0051,0.0070¡À0.0012,0.0108¡À0.0080,0.268576671
log_sigma_3_0_mm_3D_glcm_Idn,0.8968¡À0.0287,0.9004¡À0.0318,0.9027¡À0.0175,0.8826¡À0.0175,0.8766¡À0.0350,0.9075¡À0.0110,0.8935¡À0.0306,0.268829122
log_sigma_5_0_mm_3D_glszm_SmallAreaHighGrayLevelEmphasis,60379.1936¡À43674.2806,66602.0422¡À49124.8164,65017.5811¡À43440.0576,34792.7777¡À19623.0435,42756.4199¡À41950.5344,79646.8016¡À58343.2326,53433.6650¡À29463.7461,0.268977775
wavelet_LLH_glcm_Autocorrelation,477029.6984¡À465582.0311,487680.1829¡À475407.5899,691936.7671¡À614869.8161,237539.4234¡À169703.6119,282249.5793¡À310783.3747,742204.5003¡À298574.3695,363626.9978¡À398843.9768,0.269841201
lbp_3D_m2_glszm_ZonePercentage,0.0959¡À0.0795,0.1149¡À0.1088,0.0626¡À0.0243,0.1122¡À0.0319,0.0736¡À0.0223,0.0633¡À0.0318,0.0961¡À0.0632,0.269889913
